Help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans;link;lat;lon;Woiwod2026;Relevanz Ditt
Aleksandrów Kujawski_włocławskie;Aleksandrów Kujawski;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.8765365;18.6935744;Kujawsko-Pomorskie,  Wielkopolskie;1
Andrychów_bielskie;Andrychów;bielskie;rzymskokatolickie;św. Macieja;1859-1930;13/1277/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/134313#;49.8555791;19.3436756;Śląskie, Małopolskie;1
Babice_opolskie;Babice;opolskie;rzymskokatolickie;św. Katarzyny;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.1730241;17.9131706;Opolskie;1
Babice_opolskie;Babice;opolskie;rzymskokatolickie;św.Katarzyny;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.1720241;17.9131706;Opolskie;1
Baborów_opolskie;Baborów;opolskie;rzymskokatolickie;Narodzenia Najświętszej Maryi Panny;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.1563566;17.9859393;Opolskie;1
Bagno_wrocławskie;Bagno;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;51.3392058;16.8203816;Dolnośląskie;1
Bagrowo_poznańskie;Bagrowo;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.2871462;17.3163837;Wielkopolskie;1
Bagrowo_poznańskie;Bagrowo;poznańskie;rzymskokatolickie;;1818 - 1874;53/3235/0;486;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18728#;52.2871462;17.3163837;Wielkopolskie;1
Barcin_bydgoskie;Barcin;bydgoskie;rzymskokatolickie;;1824-1830;6/225/0;76;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144678#;52.8632346;17.9472463;Kujawsko-Pomorskie;1
Barcinek_jeleniogórskie;Barcinek;jeleniogórskie;rzymskokatolickie;;;kein Bestand;0;0;50.94184;15.59754;Dolnośląskie;1
Bardo_wałbrzyskie;Bardo;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.5068014;16.7402729;Dolnośląskie;1
Bardo_poznańskie;Bardo;poznańskie;rzymskokatolickie;;1818 - 1874;53/4931/0;873;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20597#;52.2757847;17.4946102;Wielkopolskie;1
Bardo_poznańskie;Bardo;poznańskie;rzymskokatolickie;;1849 - 1860;53/4934/0;1699;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20600#;52.2757847;17.4946102;Wielkopolskie;1
Bądkowo_włocławskie;Bądkowo;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.7057;18.78517;Kujawsko-Pomorskie,  Wielkopolskie;1
Bądkowo_włocławskie;Bądkowo;włocławskie;rzymskokatolickie;;"1717-1808; 1811-1923";71/179/0;4806;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104450#;52.7057;18.78517;Kujawsko-Pomorskie,  Wielkopolskie;1
Bąkowice_opolskie;Bąkowice;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.93141;17.6995762;Opolskie;1
Bąków_opolskie;Bąków;opolskie;rzymskokatolickie;;1658-1941;82/113/0;179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88404#;50.9619655;18.3118784;Opolskie;1
Biała_opolskie;Biała;opolskie;rzymskokatolickie;;1837-1874;45/3232/0;2179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47687#;50.3853609;17.6599107;Opolskie;1
Biała_opolskie;Biała;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.3853609;17.6599107;Opolskie;1
Biała_pilskie;Biała;pilskie;rzymskokatolickie;;1815 - 1874;53/3266/0;5380;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18759#;53.04534;16.53949;Wielkopolskie, Zachodniopomorskie;1
Biała Nyska_opolskie;Biała Nyska;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.4359728;17.306159;Opolskie;1
Białcz_poznańskie;Białcz;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.6265235;16.1934105;Wielkopolskie;1
Białcz_poznańskie;Białcz;poznańskie;rzymskokatolickie;;1818 - 1867;53/3239/0;195;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18732#;52.6265235;16.1934105;Wielkopolskie;1
Białe Piątkowo_poznańskie;Białe Piątkowo;poznańskie;rzymskokatolickie;;1849 - 1860;53/4934/0;1699;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20600#;52.1903635;17.4521897;Wielkopolskie;1
Białężyn_poznańskie;Białężyn;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.6283488;16.9800505;Wielkopolskie;1
Białobrzezie_wrocławskie;Białobrzezie;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;50.800045;16.900087;Dolnośląskie;1
Białowieża_opolskie;Białowieża;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.5251497;17.126792;Opolskie;1
Biały Kamień_wałbrzyskie;Biały Kamień;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.7808218;16.2495847;Dolnośląskie;1
Biechowo_poznańskie;Biechowo;poznańskie;rzymskokatolickie;;1818 - 1874;53/4926/0;1009;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20592#;52.2491373;17.54268;Wielkopolskie;1
Biechowo_poznańskie;Biechowo;poznańskie;rzymskokatolickie;;1849 - 1860;53/4934/0;1699;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20600#;52.2491373;17.54268;Wielkopolskie;1
Bieganowo_poznańskie;Bieganowo;poznańskie;rzymskokatolickie;;1817 - 1873;53/4925/0;670;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20591#;52.2775286;17.2195248;Wielkopolskie;1
Bieganowo_poznańskie;Bieganowo;poznańskie;rzymskokatolickie;;1849 - 1860;53/4934/0;1699;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20600#;52.2775286;17.2195248;Wielkopolskie;1
Bielanka_jeleniogórskie;Bielanka;jeleniogórskie;rzymskokatolickie;;;kein Bestand;0;0;51.1187998;15.6883422;Dolnośląskie;1
Bielany Wrocławskie_wrocławskie;Bielany Wrocławskie;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;51.0392894;16.9686781;Dolnośląskie;1
Bielawa_wałbrzyskie;Bielawa;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.6841718;16.6118259;Dolnośląskie;1
Bielice_opolskie;Bielice;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.5570251;17.4943496;Opolskie;1
Bierawa_opolskie;Bierawa;opolskie;rzymskokatolickie;;1800-1874;45/3343/0;3424;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47846#;50.2810555;18.2424545;Opolskie;1
Bierkowice_wałbrzyskie;Bierkowice;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.4740488;16.6022698;Dolnośląskie;1
Biestrzykowice_opolskie;Biestrzykowice;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.9899667;17.7548708;Opolskie;1
Biezdrowo_pilskie;Biezdrowo;pilskie;rzymskokatolickie;;;kein Bestand;0;0;52.6881691;16.3063663;Wielkopolskie, Zachodniopomorskie;1
Biezdrowo_pilskie;Biezdrowo;pilskie;rzymskokatolickie;;1819 - 1873;53/4927/0;1560;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20593#;52.6881691;16.3063663;Wielkopolskie, Zachodniopomorskie;1
Biskupice_opolskie;Biskupice;opolskie;rzymskokatolickie;;1766-1779, 1939;45/3233/0;84;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47688#;51.0815282;18.1913612;Opolskie;1
Biskupów_opolskie;Biskupów;opolskie;rzymskokatolickie;;1698-1945;45/3234/0;3690;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47689#;50.3735873;17.2987345;Opolskie;1
Bliszczyce_opolskie;Bliszczyce;opolskie;rzymskokatolickie;Narodzenia Najświętszej Maryi Panny;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.0816;17.75468;Opolskie;1
Błażkowa_jeleniogórskie;Błażkowa;jeleniogórskie;rzymskokatolickie;;[1655 - 1879] 1879 - 1945;83/94/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86261#;50.7356742;15.9834678;Dolnośląskie;1
Błenna_włocławskie;Błenna;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.3844;18.87943;Kujawsko-Pomorskie,  Wielkopolskie;1
Błenna_włocławskie;Błenna;włocławskie;rzymskokatolickie;;1808-1865;54/728/0;1030;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/22087#;52.3844;18.87943;Kujawsko-Pomorskie,  Wielkopolskie;1
Błenna_włocławskie;Błenna;włocławskie;rzymskokatolickie;;"1866-1923; 1932; 1935; 1938-1939";71/180/0;1802;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104451#;52.3844;18.87943;Kujawsko-Pomorskie,  Wielkopolskie;1
Błędowo_toruńskie;Błędowo;toruńskie;rzymskokatolickie;;1774-1904;69/1261/0;322;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103515#;52.4414619;19.1146447;Kujawsko-Pomorskie;1
Błociszewo_poznańskie;Błociszewo;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.0817604;16.8961981;Wielkopolskie;1
Błociszewo_poznańskie;Błociszewo;poznańskie;rzymskokatolickie;;1817 - 1850 [1908 - 1910];53/3241/0;272;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18734#;52.0817604;16.8961981;Wielkopolskie;1
Błotnica_opolskie;Błotnica;opolskie;rzymskokatolickie;;1810-1871;45/3256/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47712#;50.4858916;18.4115576;Opolskie;1
Bnin_poznańskie;Bnin;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.2315204;17.0958465;Wielkopolskie;1
Bnin_poznańskie;Bnin;poznańskie;rzymskokatolickie;;1818 - 1826;53/3242/0;169;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18735#;52.2315204;17.0958465;Wielkopolskie;1
Bobolice_wałbrzyskie;Bobolice;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.6227916;16.8583632;Dolnośląskie;1
Boboluszki_opolskie;Boboluszki;opolskie;rzymskokatolickie;;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.023891;17.795857;Opolskie;1
Bobrowniki_włocławskie;Bobrowniki;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.7792249;18.9545437;Kujawsko-Pomorskie,  Wielkopolskie;1
Bobrowniki_włocławskie;Bobrowniki;włocławskie;rzymskokatolickie;;1801-1923;71/181/0;4334;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104452#;52.7792249;18.9545437;Kujawsko-Pomorskie,  Wielkopolskie;1
Bobrowo_toruńskie;Bobrowo;toruńskie;rzymskokatolickie;;1771-1874;69/1262/0;932;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103516#;53.289117;19.2733496;Kujawsko-Pomorskie;1
Bogacica_opolskie;Bogacica;opolskie;rzymskokatolickie;;1811-1871;45/3235/0;1168;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47690#;50.9679707;18.1360435;Opolskie;1
Bogdanowice_opolskie;Bogdanowice;opolskie;rzymskokatolickie;Podwyższenia Krzyża Świętego;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.1653277;17.8318902;Opolskie;1
Bogdaszowice_wrocławskie;Bogdaszowice;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;51.085896;16.78349;Dolnośląskie;1
Boguchwałów_opolskie;Boguchwałów;opolskie;rzymskokatolickie;;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.1456665;17.9082644;Opolskie;1
Bogumiłów_zielonogórskie;Bogumiłów;zielonogórskie;rzymskokatolickie;;;kein Bestand;0;0;51.56969;15.002;Lubuskie,  Dolnośląskie;1
Boguszów_wałbrzyskie;Boguszów;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.7566795;16.2043895;Dolnośląskie;1
Boguszyn_wałbrzyskie;Boguszyn;wałbrzyskie;rzymskokatolickie;;1937-1938;82/2647/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167861#;50.4599057;16.6642323;Dolnośląskie;1
Bojanowo_leszczyńskie;Bojanowo;leszczyńskie;rzymskokatolickie;;;kein Bestand;0;0;51.7070018;16.7487692;Wielkopolskie, Dolnośląskie;1
Bolków_jeleniogórskie;Bolków;jeleniogórskie;rzymskokatolickie;;;kein Bestand;0;0;50.9220033;16.100499;Dolnośląskie;1
Bolków_jeleniogórskie;Bolków;jeleniogórskie;rzymskokatolickie;;1656 - 1733, 1747 - 1946;85/54/0;23841;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87135#;50.9220033;16.100499;Dolnośląskie;1
Boniewo_włocławskie;Boniewo;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.46575;18.88541;Kujawsko-Pomorskie,  Wielkopolskie;1
Boniewo_włocławskie;Boniewo;włocławskie;rzymskokatolickie;;"1679-1825; 1868-1923";71/182/0;2264;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104453#;52.46575;18.88541;Kujawsko-Pomorskie,  Wielkopolskie;1
Boniewo_włocławskie;Boniewo;włocławskie;rzymskokatolickie;;1826-1868;71/183/0;1154;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104454#;52.46575;18.88541;Kujawsko-Pomorskie,  Wielkopolskie;1
Bonikowo_leszczyńskie;Bonikowo;leszczyńskie;rzymskokatolickie;;;kein Bestand;0;0;52.1248145;16.6297841;Wielkopolskie, Dolnośląskie;1
Borek Wielkopolski_leszczyńskie;Borek Wielkopolski;leszczyńskie;rzymskokatolickie;;;kein Bestand;0;0;51.916153;17.2425955;Wielkopolskie, Dolnośląskie;1
Borowa_wrocławskie;Borowa;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;51.1908974;17.2798969;Dolnośląskie;1
Borowina_zielonogórskie;Borowina;zielonogórskie;rzymskokatolickie;;;kein Bestand;0;0;51.6347222;15.5855556;Lubuskie,  Dolnośląskie;1
Borowina_zielonogórskie;Borowina;zielonogórskie;rzymskokatolickie;;1861;89/1400/0;4;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63776#;51.6347222;15.5855556;Lubuskie,  Dolnośląskie;1
Borów_wrocławskie;Borów;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;50.882373;16.9889297;Dolnośląskie;1
Borów_zielonogórskie;Borów;zielonogórskie;rzymskokatolickie;;;kein Bestand;0;0;52.2272886;15.4446222;Lubuskie,  Dolnośląskie;1
Borów Polski_zielonogórskie;Borów Polski;zielonogórskie;rzymskokatolickie;;;kein Bestand;0;0;51.6981565;15.6713771;Lubuskie,  Dolnośląskie;1
Borów Wielki_zielonogórskie;Borów Wielki;zielonogórskie;rzymskokatolickie;;1794-1947;89/237/0;636;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63323#;51.6790815;15.6392957;Lubuskie,  Dolnośląskie;1
Boruszyn_pilskie;Boruszyn;pilskie;rzymskokatolickie;;;kein Bestand;0;0;52.7706311;16.6392153;Wielkopolskie, Zachodniopomorskie;1
Borzygniew_wrocławskie;Borzygniew;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;50.9728902;16.6281027;Dolnośląskie;1
Bożków_wałbrzyskie;Bożków;wałbrzyskie;rzymskokatolickie;;1658-1941;82/113/0;179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88404#;50.5136569;16.5762286;Dolnośląskie;1
Bożnowice_wałbrzyskie;Bożnowice;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.65597;17.1048632;Dolnośląskie;1
Bożnów_zielonogórskie;Bożnów;zielonogórskie;rzymskokatolickie;;1747-1839;89/721/0;105;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63905#;51.6122328;15.3608611;Lubuskie,  Dolnośląskie;1
Braciszów_opolskie;Braciszów;opolskie;rzymskokatolickie;;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.1358259;17.7211447;Opolskie;1
Branice_opolskie;Branice;opolskie;rzymskokatolickie;Wniebowzięcia Najświętszej Maryi Panny;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.0506183;17.7944158;Opolskie;1
Branice_opolskie;Branice;opolskie;rzymskokatolickie;;1766-1927 [1949];45/3326/0;18397;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47829#;50.0506183;17.7944158;Opolskie;1
Branno_bydgoskie;Branno;bydgoskie;rzymskokatolickie;;1818 - 1874;7/492/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144136#;52.8775;18.501944;Kujawsko-Pomorskie;1
Braszowice_wałbrzyskie;Braszowice;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.5542436;16.7981055;Dolnośląskie;1
Brennik_legnickie;Brennik;legnickie;rzymskokatolickie;;;kein Bestand;0;0;51.16891;15.98258;Dolnośląskie;1
Brennik_legnickie;Brennik;legnickie;rzymskokatolickie;;1794 - 1947;85/25/0;7297;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87046#;51.16891;15.98258;Dolnośląskie;1
Brenno_leszczyńskie;Brenno;leszczyńskie;rzymskokatolickie;;;kein Bestand;0;0;51.9243941;16.2134725;Wielkopolskie, Dolnośląskie;1
Brodnica_poznańskie;Brodnica;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.1405861;16.8914014;Wielkopolskie;1
Brodnica_toruńskie;Brodnica;toruńskie;rzymskokatolickie;;1707-1853;69/1263/0;202;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103517#;53.258092;19.3993626;Kujawsko-Pomorskie;1
Brody_poznańskie;Brody;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.43863;16.29476;Wielkopolskie;1
Brody_poznańskie;Brody;poznańskie;rzymskokatolickie;;1818 - 1874;53/3246/0;1097;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18739#;52.43863;16.29476;Wielkopolskie;1
Brodziszów_wałbrzyskie;Brodziszów;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.6448689;16.7871066;Dolnośląskie;1
Broniewo_włocławskie;Broniewo;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.91792;18.20392;Kujawsko-Pomorskie,  Wielkopolskie;1
Broniewo_włocławskie;Broniewo;włocławskie;rzymskokatolickie;;"1808-1809; 1812-1813; 1827-1830; 1832-1868; 1872-1940";71/184/0;2365;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104455#;52.91792;18.20392;Kujawsko-Pomorskie,  Wielkopolskie;1
Bronikowo_leszczyńskie;Bronikowo;leszczyńskie;rzymskokatolickie;;;kein Bestand;0;0;51.97406;16.47134;Wielkopolskie, Dolnośląskie;1
Bronikowo_leszczyńskie;Bronikowo;leszczyńskie;rzymskokatolickie;;1808 - 1874;53/3247/0;732;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18740#;51.97406;16.47134;Wielkopolskie, Dolnośląskie;1
Broniszów_zielonogórskie;Broniszów;zielonogórskie;rzymskokatolickie;św. Anny;1839-1874;89/142/0;401;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63187#;51.784258;15.4878828;Lubuskie,  Dolnośląskie;1
Broniszów_zielonogórskie;Broniszów;zielonogórskie;rzymskokatolickie;;;kein Bestand;0;0;51.784258;15.4878828;Lubuskie,  Dolnośląskie;1
Brożec_opolskie;Brożec;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.4153924;17.9819;Opolskie;1
Brudnia_bydgoskie;Brudnia;bydgoskie;rzymskokatolickie;;1818 - 1874;7/86/0;321;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143692#;52.79656;18.50025;Kujawsko-Pomorskie;1
Brynica_opolskie;Brynica;opolskie;rzymskokatolickie;;;kein Bestand;0;0;51.0047254;17.9968495;Opolskie;1
Brzeg_opolskie;Brzeg;opolskie;rzymskokatolickie;św. Krzyża;1794-1874;45/3589/0;12;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76121#;50.8614882;17.470497;Opolskie;1
Brzeg_opolskie;Brzeg;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.8614882;17.470497;Opolskie;1
Brzeg Głogowski_legnickie;Brzeg Głogowski;legnickie;rzymskokatolickie;;;kein Bestand;0;0;51.6968711;15.9154406;Dolnośląskie;1
Brześć Kujawski_włocławskie;Brześć Kujawski;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.6048164;18.9015463;Kujawsko-Pomorskie,  Wielkopolskie;1
Brześć Kujawski_włocławskie;Brześć Kujawski;włocławskie;rzymskokatolickie;;"1735-1807; 1808-1924; 1940";71/187/0;9940;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104458#;52.6048164;18.9015463;Kujawsko-Pomorskie,  Wielkopolskie;1
Brzezia Łąka_wrocławskie;Brzezia Łąka;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;51.1230067;17.2438747;Dolnośląskie;1
Brzezina_opolskie;Brzezina;opolskie;rzymskokatolickie;;;kein Bestand;0;0;50.4788889;18.3186111;Opolskie;1
Brzeziny_opolskie;Brzeziny;opolskie;rzymskokatolickie;św. Marcin;1661-1944;45/1236/0;21283;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45691#;51.02027;18.50244;Opolskie;1
Brzeziny_opolskie;Brzeziny;opolskie;rzymskokatolickie;św. Marcina;1661-1944;45/1236/0;21283;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45691#;51.02027;18.50244;Opolskie;1
Brzeźnica_wałbrzyskie;Brzeźnica;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.5382918;16.7314755;Dolnośląskie;1
Brzeźnica_zielonogórskie;Brzeźnica;zielonogórskie;rzymskokatolickie;;;kein Bestand;0;0;51.7151767;15.3913864;Lubuskie,  Dolnośląskie;1
Brzostów_legnickie;Brzostów;legnickie;rzymskokatolickie;;;kein Bestand;0;0;51.6576242;16.0583172;Dolnośląskie;1
Bucz_leszczyńskie;Bucz;leszczyńskie;rzymskokatolickie;;;kein Bestand;0;0;52.00468;16.38491;Wielkopolskie, Dolnośląskie;1
Bucz_leszczyńskie;Bucz;leszczyńskie;rzymskokatolickie;;1808 - 1874;53/3251/0;1015;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18744#;52.00468;16.38491;Wielkopolskie, Dolnośląskie;1
Buczyna_legnickie;Buczyna;legnickie;rzymskokatolickie;;;kein Bestand;0;0;51.5455019;15.9059572;Dolnośląskie;1
Budzów_wałbrzyskie;Budzów;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.5821639;16.6940219;Dolnośląskie;1
Budzyń_pilskie;Budzyń;pilskie;rzymskokatolickie;;;kein Bestand;0;0;52.8909489;16.9835951;Wielkopolskie, Zachodniopomorskie;1
Budzyń_pilskie;Budzyń;pilskie;rzymskokatolickie;;1808- 1810;53/3252/0;74;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18745#;52.8909489;16.9835951;Wielkopolskie, Zachodniopomorskie;1
Buk_poznańskie;Buk;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.3573908;16.5167014;Wielkopolskie;1
Buk_poznańskie;Buk;poznańskie;rzymskokatolickie;;1818 - 1873;53/3253/0;2303;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18746#;52.3573908;16.5167014;Wielkopolskie;1
Bukowiec_jeleniogórskie;Bukowiec;jeleniogórskie;rzymskokatolickie;św. Marcina;[1725 - 1879] 1879 - 1944;83/90/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86257#;50.8262014;15.8210807;Dolnośląskie;1
Bukowiec_poznańskie;Bukowiec;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.8564728;17.2386686;Wielkopolskie;1
Bukowiec_poznańskie;Bukowiec;poznańskie;rzymskokatolickie;;1812 - 1874;53/3254/0;738;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18747#;52.8564728;17.2386686;Wielkopolskie;1
Buków_wrocławskie;Buków;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;50.9847124;16.5848346;Dolnośląskie;1
Buszyce_opolskie;Buszyce;opolskie;rzymskokatolickie;;1849-1874;45/3275/0;943;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47731#;50.7742422;17.6258938;Opolskie;1
Bychowo_wrocławskie;Bychowo;wrocławskie;rzymskokatolickie;;;kein Bestand;0;0;51.4784507;16.8522615;Dolnośląskie;1
Byczyna_opolskie;Byczyna;opolskie;rzymskokatolickie;;1679-1869;45/3236/0;3271;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47691#;51.1142355;18.2143288;Opolskie;1
Byczyna_włocławskie;Byczyna;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.66144;18.61975;Kujawsko-Pomorskie,  Wielkopolskie;1
Byczyna_włocławskie;Byczyna;włocławskie;rzymskokatolickie;;"1670-1762; 1821-1915";71/188/0;4316;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104459#;52.66144;18.61975;Kujawsko-Pomorskie,  Wielkopolskie;1
Bydgoszcz_bydgoskie;Bydgoszcz;bydgoskie;rzymskokatolickie;;1808-1874;6/240/0;3440;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144693#;53.1219648;18.0002529;Kujawsko-Pomorskie;1
Bydlin_katowickie;Bydlin;katowickie;rzymskokatolickie;;1810-1916;12/1096/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/141362#;50.3808318;19.6464707;Śląskie, Małopolskie,  Opolskie;1
Bystrzyca Kłodzka_wałbrzyskie;Bystrzyca Kłodzka;wałbrzyskie;rzymskokatolickie;;;kein Bestand;0;0;50.2968684;16.652017;Dolnośląskie;1
Bytom Odrzański_zielonogórskie;Bytom Odrzański;zielonogórskie;rzymskokatolickie;;;kein Bestand;0;0;51.7308267;15.826918;Lubuskie,  Dolnośląskie;1
Bytom Odrzański_zielonogórskie;Bytom Odrzański;zielonogórskie;rzymskokatolickie;;1706-1874;89/98/0;1627;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63143#;51.7308267;15.826918;Lubuskie,  Dolnośląskie;1
Bytoń_włocławskie;Bytoń;włocławskie;rzymskokatolickie;;;kein Bestand;0;0;52.55726;18.59649;Kujawsko-Pomorskie,  Wielkopolskie;1
Bytoń_włocławskie;Bytoń;włocławskie;rzymskokatolickie;;1827-1914;71/189/0;4089;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104460#;52.55726;18.59649;Kujawsko-Pomorskie,  Wielkopolskie;1
Bytyń_poznańskie;Bytyń;poznańskie;rzymskokatolickie;;;kein Bestand;0;0;52.48694;16.50819;Wielkopolskie;1
